timestamp,timestamp_micro,lba,block_size,shannon_entropy
1625120876,220274126,1171880,4096,0.895371316780448
1625120876,220274126,1171888,4096,0.194420435017211
1625120876,221660014,48518848,4096,0.88733442818677
1625120876,221661088,48518856,4096,0.889783968686274
1625120876,221661088,48518864,4096,0.878449193012679
1625120876,221661088,48518872,4096,0.897354314897431
1625120876,221662161,48518880,4096,0.895371316780448
1625120876,221662161,48518888,4096,0.89266027030042
1625120876,221662161,48518896,4096,0.815781202236361
1625120876,222544578,819168,4096,0.899998636996091
1625120876,222544578,819176,4096,0.897628357888193
1625120876,222545652,819184,4096,0.793097654915352
1625120876,226390929,48636736,4096,0.899998636996091
1625120876,226392002,48636744,4096,0.897628357888193
1625120876,226392002,48636752,4096,0.89966921748116
1625120876,226392002,48636760,4096,0.89577392500805
1625120876,226393076,48636768,4096,0.885474922031498
1625120876,226393076,48636776,4096,0.892056691438029
1625120876,226393076,48636784,4096,0.90273444170135
1625120876,226394149,48636792,4096,0.233218555612516
1625120876,227099439,819296,4096,0.135231788421296
1625120876,228304979,1075064,4096,0.899485061113304
1625120876,228304979,1075072,4096,0.888639682109723
1625120876,228306053,1075080,4096,0.896502002328007
1625120876,228306053,1075088,4096,0.889095515718295
1625120876,228306053,1075096,4096,0.601994795840034
1625120876,229862628,48661952,4096,0.899485061113304
1625120876,229862628,48661960,4096,0.888639682109723
1625120876,229863701,48661968,4096,0.896502002328007
1625120876,229863701,48661976,4096,0.889095515718295
1625120876,229863701,48661984,4096,0.891658832983942
1625120876,229864775,48661992,4096,0.873724509401951
1625120876,229864775,48662000,4096,0.878510163339205
1625120876,229864775,48662008,4096,0.189538508359182
1625120876,246117565,127570624,4096,0.727305240163307
1625120876,246117565,127570632,4096,0.642765793805614
1625120876,246118638,127570640,4096,0.646242853437787
1625120876,246118638,127570648,4096,0.645138791878421
1625120876,246809972,127109600,4096,0.289053016297527
1625120876,246809972,127109608,4096,0.288674974594952
1625120876,246809972,127109616,4096,0.299719459512629
1625120876,246811046,127109624,4096,0.190740958918542
1625120876,247412206,76964008,4096,0.846289873266928
1625120876,250069118,127570656,4096,0.63867750217277
1625120876,250069118,127570664,4096,0.63648369235154
1625120876,250069118,127570672,4096,0.324884016879737
1625120876,250069118,127570680,4096,0.424143309898723
1625120876,250623044,127109600,4096,0.289053016297527
1625120876,250623044,127109608,4096,0.288674974594952
1625120876,250623044,127109616,4096,0.299719459512629
1625120876,250624118,127109624,4096,0.192914078147688
1625120876,251225278,1080072,4096,0.890141756896988
1625120876,251226351,1080080,4096,0.85340718307921
1625120876,251227425,1080088,4096,0.850058382157346
1625120876,251227425,1080096,4096,0.854263474152647
1625120876,251227425,1080104,4096,0.526333195689954
1625120876,252631563,48697792,4096,0.890141756896988
1625120876,252631563,48697800,4096,0.85340718307921
1625120876,252631563,48697808,4096,0.850058382157346
1625120876,252632636,48697816,4096,0.854263474152647
1625120876,252632636,48697824,4096,0.860626970862816
1625120876,252633710,48697832,4096,0.161244232621294
1625120876,254117287,127570688,4096,0.637138353967125
1625120876,254118360,127570696,4096,0.638073211540254
1625120876,254118360,127570704,4096,0.637035237238243
1625120876,254118360,127570712,4096,0.637663225268472
1625120876,254119434,127570720,4096,0.641042377798685
1625120876,254119434,127570728,4096,0.632763106433166
1625120876,254119434,127570736,4096,0.635849930632655
1625120876,254120507,127570744,4096,0.636406786045789
1625120876,254810768,127109600,4096,0.289053016297527
1625120876,254810768,127109608,4096,0.288674974594952
1625120876,254810768,127109616,4096,0.299719459512629
1625120876,254811841,127109624,4096,0.198057378971568
1625120876,255527866,76964136,4096,0.87057689398726
1625120876,255527866,76964144,4096,0.868705146307098
1625120876,255527866,76964152,4096,0.867242107270995
1625120876,255527866,76964160,4096,0.182849138493564
1625120876,256798890,48697840,4096,0.87057689398726
1625120876,256798890,48697848,4096,0.868705146307098
1625120876,256799963,48697856,4096,0.867242107270995
1625120876,256799963,48697864,4096,0.85936464521683
1625120876,256801037,48697872,4096,0.848308441239596
1625120876,256801037,48697880,4096,0.771934776815749
1625120876,257987254,127570752,4096,0.636362058149699
1625120876,257987254,127570760,4096,0.634866463744867
1625120876,257988328,127570768,4096,0.634391042736691
1625120876,257988328,127570776,4096,0.635004927019817
1625120876,258560503,127109600,4096,0.289053016297527
1625120876,258561577,127109608,4096,0.288674974594952
1625120876,258561577,127109616,4096,0.299719459512629
1625120876,258561577,127109624,4096,0.200648652291288
1625120876,259163810,76964264,4096,0.763266221925108
1625120876,279848008,127570784,4096,0.647389065102039
1625120876,279848008,127570792,4096,0.647413927624319
1625120876,279849082,127570800,4096,0.648082833121876
1625120876,279849082,127570808,4096,0.646766076732368
1625120876,279850155,127570816,4096,0.647717784433494
1625120876,279850155,127570824,4096,0.658438660934452
1625120876,279851229,127570832,4096,0.759858003767377
1625120876,279851229,127570840,4096,0.745951807867965
1625120876,280588723,127109600,4096,0.289053016297527
1625120876,280588723,127109608,4096,0.288674974594952
1625120876,280589797,127109616,4096,0.299719459512629
1625120876,280589797,127109624,4096,0.204965124052065
1625120876,281404583,1139360,4096,0.86187014082856
1625120876,281404583,1139368,4096,0.869046399538004
1625120876,281405657,1139376,4096,0.85926910149127
1625120876,281405657,1139384,4096,0.870630612251688
1625120876,281406730,1139392,4096,0.512410975146508
1625120876,284372811,49834176,4096,0.86187014082856
1625120876,284372811,49834184,4096,0.869046399538004
1625120876,284373884,49834192,4096,0.85926910149127
1625120876,284373884,49834200,4096,0.870630612251688
1625120876,284374958,49834208,4096,0.863009585962893
1625120876,284374958,49834216,4096,0.804261678235445
1625120876,285718980,127570848,4096,0.638099710571032
1625120876,285720053,127570856,4096,0.638281743864451
1625120876,285720053,127570864,4096,0.635357045384293
1625120876,285721127,127570872,4096,0.636141708074732
1625120876,286277200,127109600,4096,0.289053016297527
1625120876,286277200,127109608,4096,0.288674974594952
1625120876,286278273,127109616,4096,0.299719459512629
1625120876,286278273,127109624,4096,0.207583881168618
1625120876,286884801,76964392,4096,0.868413898518899
1625120876,286884801,76964400,4096,0.861845978581203
1625120876,286885874,76964408,4096,0.498120132088514
1625120876,288189103,51117568,4096,0.868413898518899
1625120876,288189103,51117576,4096,0.861845978581203
1625120876,288190177,51117584,4096,0.862225266718457
1625120876,288190177,51117592,4096,0.858303194859822
1625120876,288190177,51117600,4096,0.876058985272316
1625120876,288191250,51117608,4096,0.86223227050842
1625120876,288191250,51117616,4096,0.0691694653738521
1625120876,291426779,127570880,4096,0.638920941460146
1625120876,291426779,127570888,4096,0.6520861910797
1625120876,291427853,127570896,4096,0.647463307925259
1625120876,291427853,127570904,4096,0.648645514087555
1625120876,292008616,127109600,4096,0.289053016297527
1625120876,292008616,127109608,4096,0.288674974594952
1625120876,292009690,127109616,4096,0.299719459512629
1625120876,292009690,127109624,4096,0.210099746243703
1625120876,292630173,76964520,4096,0.142897192072734
1625120876,293833566,48518784,4096,0.877000525085782
1625120876,293833566,48518792,4096,0.881062275754231
1625120876,293834640,48518800,4096,0.874114771230864
1625120876,293834640,48518808,4096,0.842436182153427
1625120876,295825982,55876096,4096,0.877000525085782
1625120876,295827056,55876104,4096,0.881062275754231
1625120876,295827056,55876112,4096,0.874114771230864
1625120876,295828129,55876120,4096,0.877985820004246
1625120876,295828129,55876128,4096,0.880385176034871
1625120876,295828129,55876136,4096,0.879655677211769
1625120876,295829203,55876144,4096,0.269635870861992
1625120876,296718061,3374560,4096,0.87679337552532
1625120876,296719134,3374568,4096,0.641179667904001
1625120876,298098582,57867168,4096,0.87679337552532
1625120876,298098582,57867176,4096,0.873452304666789
1625120876,298099655,57867184,4096,0.874362042682068
1625120876,298099655,57867192,4096,0.879206997239653
1625120876,298100729,57867200,4096,0.878307247803223
1625120876,298100729,57867208,4096,0.864502527631118
1625120876,298101802,57867216,4096,0.0115050975254984
1625120876,299582159,57867168,4096,0.87679337552532
1625120876,299582159,57867176,4096,0.873452304666789
1625120876,299583232,57867184,4096,0.874362042682068
1625120876,299583232,57867192,4096,0.879206997239653
1625120876,299584306,57867200,4096,0.878307247803223
1625120876,299584306,57867208,4096,0.878830177941776
1625120876,299584306,57867216,4096,0.754882603827605
1625120876,300545088,3374688,4096,0.871929612307011
1625120876,300545088,3374696,4096,0.868738206253355
1625120876,300546162,3374704,4096,0.824762207697365
1625120876,302674912,68122560,4096,0.871929612307011
1625120876,302675986,68122568,4096,0.868738206253355
1625120876,302677059,68122576,4096,0.86035667798816
1625120876,302677059,68122584,4096,0.889417728684998
1625120876,302677059,68122592,4096,0.883225684257615
1625120876,302678133,68122600,4096,0.872017616899744
1625120876,302678133,68122608,4096,0.229823806464145
1625120876,303525124,3374816,4096,0.859195199974868
1625120876,304658740,48184888,4096,0.883490493804954
1625120876,304658740,48184896,4096,0.879350965453681
1625120876,304659814,48184904,4096,0.855401441289017
1625120876,304659814,48184912,4096,0.855978904586847
1625120876,304659814,48184920,4096,0.738289720799917
1625120876,306334474,77258656,4096,0.883490493804954
1625120876,306335547,77258664,4096,0.879350965453681
1625120876,306335547,77258672,4096,0.855401441289017
1625120876,306335547,77258680,4096,0.855978904586847
1625120876,306336621,77258688,4096,0.848378107822084
1625120876,306336621,77258696,4096,0.833632661887217
1625120876,306337694,77258704,4096,0.313980094037776
1625120876,307591542,3374944,4096,0.865433827720842
1625120876,307591542,3374952,4096,0.86774513116744
1625120876,307591542,3374960,4096,0.653565154820488
1625120876,309185690,84171936,4096,0.865433827720842
1625120876,309186763,84171944,4096,0.86774513116744
1625120876,309187837,84171952,4096,0.872060691780072
1625120876,309187837,84171960,4096,0.867727346095167
1625120876,309187837,84171968,4096,0.87264576453129
1625120876,309188910,84171976,4096,0.865264937888785
1625120876,309188910,84171984,4096,0.470331474974457
1625120876,309955389,3375072,4096,0.149293637377779
